"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"calendar.webcal_teamer_net_teams_111814298_23_24_daegu_middle_high_school_football_events_subscription_ics_f7fe22","calendar","unavailable","Webcal://teamer.net/teams/111814298-23-24-daegu-middle-high-school-football/events/subscription.ics?f7fe22","",""
"calendar.sowu_paul_gmail_com","calendar","unavailable","Sowu.paul@gmail.com","",""
"calendar.thesowus_gmail_com","calendar","unavailable","Thesowus@gmail.com","",""
"calendar.birthdays","calendar","unavailable","Birthdays","",""
"calendar.augusta_eagles_varsity_boys_basketball","calendar","unavailable","Augusta eagles varsity boys basketball","",""
"light.dining_room_main_light","light","off","Dining Room Light","",""
"fan.dining_room_main_fan","fan","off","Dining Room Fan","",""
"media_player.spotify_paul_sowu","media_player","idle","Spotify Paul Sowu","",""
"todo.my_tasks","todo","unavailable","TODO","",""
"todo.paul","todo","unavailable","Paul","",""
"todo.tuella","todo","unavailable","Tuella","",""
"todo.house_tasks","todo","unavailable","House tasks","",""
"media_player.hisense_l203x_8494","media_player","off","Hisense L203X 8494","tv",""
"button.hisense_l203x_8494_identify","button","unknown","Hisense L203X 8494 Identify","identify",""
"switch.hisense_l203x_8494_mute","switch","off","Hisense L203X 8494 Mute","",""
"cover.blind_tilt_5b8c","cover","closed","Blind Tilt 5B8C","blind",""
"binary_sensor.blind_tilt_5b8c_calibration","binary_sensor","on","Blind Tilt 5B8C Calibration","",""
"sensor.blind_tilt_5b8c_battery","sensor","59","Blind Tilt 5B8C Battery","battery","%"
"sensor.blind_tilt_5b8c_light_level","sensor","1","Blind Tilt 5B8C Light level","",""
"media_player.spotifyplus_paul_sowu","media_player","off","SpotifyPlus Paul Sowu","",""
"binary_sensor.dj_wu_presence","binary_sensor","off","DJ Wu Presence","presence",""
"binary_sensor.living_room_motion","binary_sensor","unavailable","living room Motion","motion",""
"binary_sensor.living_room_motion_2","binary_sensor","unavailable","Living Room Motion","motion",""
"binary_sensor.dj_wu_s24_ultra_presence","binary_sensor","off","Dj Wu S24 Ultra Presence","presence",""
"binary_sensor.range_child_lock","binary_sensor","off","Range Child lock","",""
"binary_sensor.range_remote_control","binary_sensor","off","Range Remote control","",""
"binary_sensor.range_door","binary_sensor","off","Range Door","opening",""
"binary_sensor.dryer_wrinkle_prevent_active","binary_sensor","off","Dryer Wrinkle prevent active","",""
"binary_sensor.dryer_child_lock","binary_sensor","off","Dryer Child lock","",""
"binary_sensor.dryer_remote_control","binary_sensor","off","Dryer Remote control","",""
"binary_sensor.dryer_power","binary_sensor","off","Dryer Power","power",""
"binary_sensor.front_door_motion_2","binary_sensor","off","Front Door Motion","motion",""
"binary_sensor.front_door_motion","binary_sensor","off","Front Door Motion","motion",""
"button.range_stop","button","2025-11-25T21:18:54.069556+00:00","Range Stop","",""
"event.living_room_main","event","unavailable","living room main","button",""
"event.front_door_main","event","2025-12-16T16:37:28.222+00:00","Front Door main","button",""
"event.front_door_main_2","event","2026-02-03T17:13:06.017+00:00","Front Door main","button",""
"light.master_bedroom_switch_led","light","off","Master Bedroom switch_led","",""
"light.living_room_fan_light_switch_led","light","off","living room fan & light switch_led","",""
"light.m_bedroom_fan_switch_led","light","unavailable","M bedroom fan switch_led","",""
"select.dryer","select","stop","Dryer","",""
"select.range_lamp","select","off","Range Lamp","",""
"sensor.living_room_battery_2","sensor","unavailable","living room Battery","battery","%"
"sensor.living_room_battery_3","sensor","unavailable","Living Room Battery","battery","%"
"sensor.range_operating_state","sensor","ready","Range Operating state","enum",""
"sensor.range_oven_mode","sensor","others","Range Oven mode","enum",""
"sensor.range_machine_state","sensor","ready","Range Machine state","enum",""
"sensor.range_job_state","sensor","ready","Range Job state","enum",""
"sensor.range_completion_time","sensor","2026-02-04T08:46:58+00:00","Range Completion time","timestamp",""
"sensor.range_setpoint","sensor","unknown","Range Setpoint","temperature","°F"
"sensor.range_temperature","sensor","175","Range Temperature","temperature","°F"
"sensor.dryer_machine_state","sensor","stop","Dryer Machine state","enum",""
"sensor.dryer_job_state","sensor","none","Dryer Job state","enum",""
"sensor.dryer_completion_time","sensor","2026-02-05T17:10:58+00:00","Dryer Completion time","timestamp",""
"sensor.dryer_energy","sensor","124.6","Dryer Energy","energy","kWh"
"sensor.dryer_power","sensor","0","Dryer Power","power","W"
"sensor.dryer_energy_difference","sensor","0.0","Dryer Energy difference","energy","kWh"
"sensor.dryer_power_energy","sensor","0.0","Dryer Power energy","energy","kWh"
"sensor.dryer_energy_saved","sensor","0.0","Dryer Energy saved","energy","kWh"
"sensor.front_door_battery_2","sensor","100","Front Door Battery","battery","%"
"switch.dryer_wrinkle_prevent","switch","off","Dryer Wrinkle prevent","",""
"switch.living_room_fan_light","switch","off","living room fan & light","",""
"switch.m_bedroom_fan","switch","unavailable","M bedroom fan","",""
"switch.master_bedroom","switch","off","Master Bedroom","",""
"media_player.kitchen_dot","media_player","idle","Kitchen dot","",""
"media_player.t_s_echo_auto","media_player","idle","T's Echo Auto","",""
"media_player.office","media_player","unavailable","Great Room show","",""
"media_player.family_dot","media_player","idle","Family dot","",""
"media_player.t_s_fire_tv","media_player","idle","T's Fire TV","",""
"media_player.t_s_4th_fire_tv","media_player","idle","T's 4th Fire TV","",""
"media_player.t_s_alexa_app_for_pc","media_player","unavailable","T's Alexa App for PC","",""
"media_player.show_8","media_player","unavailable","Show 8","",""
"media_player.this_device_3","media_player","idle","This Device","",""
"switch.great_room_dot_do_not_disturb_switch","switch","off","Kitchen dot do not disturb switch","switch",""
"switch.great_room_dot_shuffle_switch","switch","unavailable","Kitchen dot shuffle switch","switch",""
"switch.great_room_dot_repeat_switch","switch","unavailable","Kitchen dot repeat switch","switch",""
"switch.t_s_echo_auto_do_not_disturb_switch","switch","off","T's Echo Auto do not disturb switch","switch",""
"switch.office_do_not_disturb_switch","switch","unavailable","Great Room show do not disturb switch","switch",""
"switch.office_shuffle_switch","switch","unavailable","Great Room show shuffle switch","switch",""
"switch.office_repeat_switch","switch","unavailable","Great Room show repeat switch","switch",""
"switch.mauriece_dot_do_not_disturb_switch","switch","off","Family dot do not disturb switch","switch",""
"switch.mauriece_dot_shuffle_switch","switch","unavailable","Family dot shuffle switch","switch",""
"switch.mauriece_dot_repeat_switch","switch","unavailable","Family dot repeat switch","switch",""
"switch.t_s_fire_tv_do_not_disturb_switch","switch","off","T's Fire TV do not disturb switch","switch",""
"switch.t_s_4th_fire_tv_do_not_disturb_switch","switch","off","T's 4th Fire TV do not disturb switch","switch",""
"switch.t_s_alexa_app_for_pc_do_not_disturb_switch","switch","unavailable","T's Alexa App for PC do not disturb switch","switch",""
"switch.t_s_alexa_app_for_pc_shuffle_switch","switch","unavailable","T's Alexa App for PC shuffle switch","switch",""
"switch.t_s_alexa_app_for_pc_repeat_switch","switch","unavailable","T's Alexa App for PC repeat switch","switch",""
"switch.show_8_do_not_disturb_switch","switch","unavailable","Show 8 do not disturb switch","switch",""
"switch.show_8_shuffle_switch","switch","unavailable","Show 8 shuffle switch","switch",""
"switch.show_8_repeat_switch","switch","unavailable","Show 8 repeat switch","switch",""
"switch.this_device_do_not_disturb_switch","switch","off","This Device do not disturb switch","switch",""
"sensor.great_room_dot_next_alarm","sensor","unknown","Kitchen dot next Alarm","timestamp",""
"sensor.great_room_dot_next_timer","sensor","unknown","Kitchen dot next Timer","timestamp",""
"sensor.great_room_dot_next_reminder","sensor","unknown","Kitchen dot next Reminder","timestamp",""
"sensor.t_s_echo_auto_next_reminder","sensor","unknown","T's Echo Auto next Reminder","timestamp",""
"sensor.office_next_alarm","sensor","unavailable","Great Room show next Alarm","timestamp",""
"sensor.office_next_timer","sensor","unavailable","Great Room show next Timer","timestamp",""
"sensor.office_next_reminder","sensor","unavailable","Great Room show next Reminder","timestamp",""
"sensor.mauriece_dot_next_alarm","sensor","unknown","Family dot next Alarm","timestamp",""
"sensor.mauriece_dot_next_timer","sensor","unknown","Family dot next Timer","timestamp",""
"sensor.mauriece_dot_next_reminder","sensor","unknown","Family dot next Reminder","timestamp",""
"sensor.t_s_fire_tv_next_alarm","sensor","unknown","T's Fire TV next Alarm","timestamp",""
"sensor.t_s_fire_tv_next_timer","sensor","unknown","T's Fire TV next Timer","timestamp",""
"sensor.t_s_fire_tv_next_reminder","sensor","unknown","T's Fire TV next Reminder","timestamp",""
"sensor.t_s_4th_fire_tv_next_alarm","sensor","unknown","T's 4th Fire TV next Alarm","timestamp",""
"sensor.t_s_4th_fire_tv_next_timer","sensor","unknown","T's 4th Fire TV next Timer","timestamp",""
"sensor.t_s_4th_fire_tv_next_reminder","sensor","unknown","T's 4th Fire TV next Reminder","timestamp",""
"sensor.t_s_alexa_app_for_pc_next_alarm","sensor","unavailable","T's Alexa App for PC next Alarm","timestamp",""
"sensor.t_s_alexa_app_for_pc_next_timer","sensor","unavailable","T's Alexa App for PC next Timer","timestamp",""
"sensor.t_s_alexa_app_for_pc_next_reminder","sensor","unavailable","T's Alexa App for PC next Reminder","timestamp",""
"sensor.show_8_next_alarm","sensor","unavailable","Show 8 next Alarm","timestamp",""
"sensor.show_8_next_timer","sensor","unavailable","Show 8 next Timer","timestamp",""
"sensor.show_8_next_reminder","sensor","unavailable","Show 8 next Reminder","timestamp",""
"sensor.this_device_next_alarm_3","sensor","unknown","This Device next Alarm","timestamp",""
"sensor.this_device_next_timer_3","sensor","unknown","This Device next Timer","timestamp",""
"sensor.this_device_next_reminder_3","sensor","unknown","This Device next Reminder","timestamp",""
"media_player.t_s_fire_blue_2","media_player","idle","T 's Fire blue","",""
"media_player.kitchen_dot_3","media_player","idle","Kitchen dot","",""
"media_player.t_s_echo_auto_2","media_player","idle","T's Echo Auto","",""
"media_player.great_room_show_2","media_player","unavailable","Great Room show","",""
"media_player.family_dot_3","media_player","idle","Family dot","",""
"media_player.t_s_bose_home_speaker_300_3","media_player","idle","T's Bose Home Speaker 300","",""
"media_player.living_room_3","media_player","unavailable","Living Room","",""
"media_player.t_s_fire_tv_2","media_player","idle","T's Fire TV","",""
"media_player.t_s_4th_fire_tv_2","media_player","idle","T's 4th Fire TV","",""
"media_player.t_s_alexa_app_for_pc_3","media_player","unavailable","T's Alexa App for PC","",""
"media_player.show_8_3","media_player","unavailable","Show 8","",""
"media_player.this_device_2","media_player","idle","This Device","",""
"switch.t_s_fire_blue_do_not_disturb_switch_2","switch","off","T 's Fire blue do not disturb switch","switch",""
"switch.kitchen_dot_do_not_disturb_switch","switch","off","Kitchen dot do not disturb switch","switch",""
"switch.kitchen_dot_shuffle_switch","switch","unavailable","Kitchen dot shuffle switch","switch",""
"switch.kitchen_dot_repeat_switch","switch","unavailable","Kitchen dot repeat switch","switch",""
"switch.t_s_echo_auto_do_not_disturb_switch_2","switch","off","T's Echo Auto do not disturb switch","switch",""
"switch.great_room_show_do_not_disturb_switch","switch","unavailable","Great Room show do not disturb switch","switch",""
"switch.great_room_show_shuffle_switch","switch","unavailable","Great Room show shuffle switch","switch",""
"switch.great_room_show_repeat_switch","switch","unavailable","Great Room show repeat switch","switch",""
"switch.family_dot_do_not_disturb_switch","switch","off","Family dot do not disturb switch","switch",""
"switch.family_dot_shuffle_switch","switch","unavailable","Family dot shuffle switch","switch",""
"switch.family_dot_repeat_switch","switch","unavailable","Family dot repeat switch","switch",""
"switch.t_s_bose_home_speaker_300_do_not_disturb_switch_2","switch","off","T's Bose Home Speaker 300 do not disturb switch","switch",""
"switch.t_s_bose_home_speaker_300_shuffle_switch_2","switch","unavailable","T's Bose Home Speaker 300 shuffle switch","switch",""
"switch.t_s_bose_home_speaker_300_repeat_switch_2","switch","unavailable","T's Bose Home Speaker 300 repeat switch","switch",""
"switch.living_room_do_not_disturb_switch_2","switch","unavailable","Living Room do not disturb switch","switch",""
"switch.living_room_shuffle_switch_2","switch","unavailable","Living Room shuffle switch","switch",""
"switch.living_room_repeat_switch_2","switch","unavailable","Living Room repeat switch","switch",""
"switch.t_s_fire_tv_do_not_disturb_switch_2","switch","off","T's Fire TV do not disturb switch","switch",""
"switch.t_s_4th_fire_tv_do_not_disturb_switch_2","switch","off","T's 4th Fire TV do not disturb switch","switch",""
"switch.t_s_alexa_app_for_pc_do_not_disturb_switch_2","switch","unavailable","T's Alexa App for PC do not disturb switch","switch",""
"switch.t_s_alexa_app_for_pc_shuffle_switch_2","switch","unavailable","T's Alexa App for PC shuffle switch","switch",""
"switch.t_s_alexa_app_for_pc_repeat_switch_2","switch","unavailable","T's Alexa App for PC repeat switch","switch",""
"switch.show_8_do_not_disturb_switch_2","switch","unavailable","Show 8 do not disturb switch","switch",""
"switch.show_8_shuffle_switch_2","switch","unavailable","Show 8 shuffle switch","switch",""
"switch.show_8_repeat_switch_2","switch","unavailable","Show 8 repeat switch","switch",""
"switch.this_device_do_not_disturb_switch_2","switch","off","This Device do not disturb switch","switch",""
"sensor.t_s_fire_blue_next_alarm_2","sensor","unknown","T 's Fire blue next Alarm","timestamp",""
"sensor.t_s_fire_blue_next_timer_2","sensor","unknown","T 's Fire blue next Timer","timestamp",""
"sensor.t_s_fire_blue_next_reminder_2","sensor","unknown","T 's Fire blue next Reminder","timestamp",""
"sensor.kitchen_dot_next_alarm","sensor","unknown","Kitchen dot next Alarm","timestamp",""
"sensor.kitchen_dot_next_timer","sensor","unknown","Kitchen dot next Timer","timestamp",""
"sensor.kitchen_dot_next_reminder","sensor","unknown","Kitchen dot next Reminder","timestamp",""
"sensor.t_s_echo_auto_next_reminder_2","sensor","unknown","T's Echo Auto next Reminder","timestamp",""
"sensor.great_room_show_next_alarm","sensor","unavailable","Great Room show next Alarm","timestamp",""
"sensor.great_room_show_next_timer","sensor","unavailable","Great Room show next Timer","timestamp",""
"sensor.great_room_show_next_reminder","sensor","unavailable","Great Room show next Reminder","timestamp",""
"sensor.family_dot_next_alarm","sensor","unknown","Family dot next Alarm","timestamp",""
"sensor.family_dot_next_timer","sensor","unknown","Family dot next Timer","timestamp",""
"sensor.family_dot_next_reminder","sensor","unknown","Family dot next Reminder","timestamp",""
"sensor.t_s_bose_home_speaker_300_next_alarm_2","sensor","unknown","T's Bose Home Speaker 300 next Alarm","timestamp",""
"sensor.t_s_bose_home_speaker_300_next_timer_2","sensor","unknown","T's Bose Home Speaker 300 next Timer","timestamp",""
"sensor.t_s_bose_home_speaker_300_next_reminder_2","sensor","unknown","T's Bose Home Speaker 300 next Reminder","timestamp",""
"sensor.living_room_next_alarm_2","sensor","unavailable","Living Room next Alarm","timestamp",""
"sensor.living_room_next_timer_2","sensor","unavailable","Living Room next Timer","timestamp",""
"sensor.living_room_next_reminder_2","sensor","unavailable","Living Room next Reminder","timestamp",""
"sensor.t_s_fire_tv_next_alarm_2","sensor","unknown","T's Fire TV next Alarm","timestamp",""
"sensor.t_s_fire_tv_next_timer_2","sensor","unknown","T's Fire TV next Timer","timestamp",""
"sensor.t_s_fire_tv_next_reminder_2","sensor","unknown","T's Fire TV next Reminder","timestamp",""
"sensor.t_s_4th_fire_tv_next_alarm_2","sensor","unknown","T's 4th Fire TV next Alarm","timestamp",""
"sensor.t_s_4th_fire_tv_next_timer_2","sensor","unknown","T's 4th Fire TV next Timer","timestamp",""
"sensor.t_s_4th_fire_tv_next_reminder_2","sensor","unknown","T's 4th Fire TV next Reminder","timestamp",""
"sensor.t_s_alexa_app_for_pc_next_alarm_2","sensor","unavailable","T's Alexa App for PC next Alarm","timestamp",""
"sensor.t_s_alexa_app_for_pc_next_timer_2","sensor","unavailable","T's Alexa App for PC next Timer","timestamp",""
"sensor.t_s_alexa_app_for_pc_next_reminder_2","sensor","unavailable","T's Alexa App for PC next Reminder","timestamp",""
"sensor.show_8_next_alarm_2","sensor","unavailable","Show 8 next Alarm","timestamp",""
"sensor.show_8_next_timer_2","sensor","unavailable","Show 8 next Timer","timestamp",""
"sensor.show_8_next_reminder_2","sensor","unavailable","Show 8 next Reminder","timestamp",""
"sensor.this_device_next_alarm_2","sensor","unknown","This Device next Alarm","timestamp",""
"sensor.this_device_next_timer_2","sensor","unknown","This Device next Timer","timestamp",""
"sensor.this_device_next_reminder_2","sensor","unknown","This Device next Reminder","timestamp",""
"light.lamp","light","on","Lamp","",""
"light.first_light","light","off","First light","",""
"button.lumi_lumi_weather_identify","button","unknown","Temp – Master Wing Identify","identify",""
"button.temp_bedroom_wing_identify","button","unknown","Temp – Living room Wing Identify","identify",""
"button.temp_bedroom_wing_identify_2","button","unknown","Temp – Bedroom Wing Identify","identify",""
"button.master_hallway_identify","button","unknown","Master Hallway Identify","identify",""
"select.master_hallway_start_up_behavior","select","Off","Master Hallway Start-up behavior","",""
"sensor.lumi_lumi_weather_battery","sensor","62.5","Temp – Master Wing Battery","battery","%"
"sensor.lumi_lumi_weather_pressure","sensor","14.5919573380179","Temp – Master Wing Pressure","pressure","psi"
"sensor.lumi_lumi_weather_temperature","sensor","72.734","Master Bedroom temp sensor","temperature","°F"
"sensor.lumi_lumi_weather_lqi","sensor","84","Temp – Master Wing LQI","",""
"sensor.lumi_lumi_weather_humidity","sensor","28.24","Temp – Master Wing Humidity","humidity","%"
"sensor.temp_bedroom_wing_battery","sensor","59.0","Temp – Living room Wing Battery","battery","%"
"sensor.temp_bedroom_wing_pressure","sensor","14.588911545396","Temp – Living room Wing Pressure","pressure","psi"
"sensor.temp_bedroom_wing_temperature","sensor","72.428","Galley Trmp sensor","temperature","°F"
"sensor.temp_bedroom_wing_humidity","sensor","28.51","Temp – Living room Wing Humidity","humidity","%"
"sensor.temp_bedroom_wing_battery_2","sensor","59.0","Temp – Bedroom Wing Battery","battery","%"
"sensor.temp_bedroom_wing_pressure_2","sensor","14.5907970360667","Temp – Bedroom Wing Pressure","pressure","psi"
"sensor.temp_bedroom_wing_temperature_2","sensor","66.848","Blue room temp sensor","temperature","°F"
"sensor.temp_bedroom_wing_humidity_2","sensor","32.86","Temp – Bedroom Wing Humidity","humidity","%"
"sensor.master_hallway_battery","sensor","unknown","Master Hallway Battery","battery","%"
"switch.master_hallway","switch","off","Master Hallway","",""
"update.master_hallway_firmware","update","off","Master Hallway Firmware","firmware",""
"binary_sensor.life360_online_sowu_paul_gmail_com","binary_sensor","on","Life360 online (sowu.paul@gmail.com)","connectivity",""
"device_tracker.life360_meiko_sowu","device_tracker","Loblolly","Life360 Meiko Sowu","",""
"device_tracker.paul_360","device_tracker","Loblolly","Paul 360","",""
"device_tracker.mauriece_360","device_tracker","Loblolly","Mauriece 360","",""
"device_tracker.tuella_360","device_tracker","Loblolly","Tuella 360","",""
"sensor.sun_solar_rising","sensor","unavailable","Solar rising","",""
"automation.maintain_comfort_band_74_76degf","automation","unavailable","Maintain Comfort Band 74-76°F","",""
"automation.maintain_comfort_band_73_75degf","automation","unavailable","Maintain Comfort Band 73–75°F","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_f140f9b1_ffb74a1c_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_f140f9b1_ffb74a1c_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"light.browser_mod_f140f9b1_ffb74a1c_screen","light","unavailable","Screen","",""
"media_player.browser_mod_f140f9b1_ffb74a1c","media_player","unavailable","","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_panel","sensor","unavailable","Panel","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_battery","sensor","unavailable","Browser battery","battery","%"
"binary_sensor.browser_mod_f140f9b1_ffb74a1c_browser_charging","binary_sensor","unavailable","Browser charging","",""
"assist_satellite.hp_control_center","assist_satellite","unavailable","","",""
"select.hp_control_center_assistant","select","unavailable","Assistant","",""
"select.hp_control_center_noise_suppression_level","select","unavailable","Noise suppression level","",""
"select.hp_control_center_finished_speaking_detection","select","unavailable","Finished speaking detection","",""
"switch.hp_control_center_mute","switch","unavailable","Mute","",""
"number.hp_control_center_auto_gain","number","unavailable","Auto gain","",""
"number.hp_control_center_mic_volume","number","unavailable","Mic volume","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_b98c9d45_1274b170_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_b98c9d45_1274b170_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_b98c9d45_1274b170_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.browser_mod_b98c9d45_1274b170","binary_sensor","unavailable","","motion",""
"light.browser_mod_b98c9d45_1274b170_screen","light","unavailable","Screen","",""
"media_player.browser_mod_b98c9d45_1274b170","media_player","unavailable","","",""
"sensor.browser_mod_b98c9d45_1274b170_panel","sensor","unavailable","Panel","",""
"camera.browser_mod_b98c9d45_1274b170","camera","unavailable","","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_b42104cc_e264fd7f_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_b42104cc_e264fd7f_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_b42104cc_e264fd7f_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.browser_mod_b42104cc_e264fd7f","binary_sensor","unavailable","","motion",""
"light.browser_mod_b42104cc_e264fd7f_screen","light","unavailable","Screen","",""
"media_player.browser_mod_b42104cc_e264fd7f","media_player","unavailable","","",""
"sensor.browser_mod_b42104cc_e264fd7f_panel","sensor","unavailable","Panel","",""
"binary_sensor.pauls_samsung","binary_sensor","unavailable","Pauls samsung","motion",""
"device_tracker.rckf153721e45f7f14_3d58","device_tracker","unavailable","","",""
"sensor.rckf153721e45f7f14_3d58_signal_strength","sensor","unavailable","Signal strength","signal_strength","dBm"
"sensor.rckf153721e45f7f14_3d58_power","sensor","unavailable","Power","signal_strength","dBm"
"sensor.rckf153721e45f7f14_3d58_estimated_distance","sensor","unavailable","Estimated distance","distance","ft"
"sensor.rckf153721e45f7f14_3d58_vendor","sensor","unavailable","Vendor","",""
"binary_sensor.front_door_motion_3","binary_sensor","off","Front Door Motion","motion",""
"binary_sensor.front_door_ding","binary_sensor","off","Front Door Ding","occupancy",""
"switch.front_door_live_stream","switch","off","Front Door Live Stream","",""
"switch.front_door_motion_detection_3","switch","on","Front Door Motion Detection","",""
"switch.front_door_event_stream","switch","off","Front Door Event Stream","",""
"select.front_door_event_select","select","Motion 1","Front Door Event Select","",""
"select.front_door_snapshot_mode","select","Auto","Front Door Snapshot Mode","",""
"camera.front_door_snapshot","camera","idle","Front Door Snapshot","",""
"number.front_door_snapshot_interval","number","30","Front Door Snapshot Interval","",""
"number.front_door_motion_duration","number","180","Front Door Motion Duration","",""
"button.front_door_take_snapshot","button","unknown","Front Door Take Snapshot","",""
"number.front_door_ding_duration","number","180","Front Door Ding Duration","",""
"binary_sensor.living_room_motion_3","binary_sensor","off","living room Motion","motion",""
"switch.living_room_live_stream","switch","off","living room Live Stream","",""
"sensor.front_door_info","sensor","2026-02-06T05:21:24+00:00","Front Door Info","timestamp",""
"switch.living_room_event_stream","switch","off","living room Event Stream","",""
"sensor.front_door_wireless","sensor","-43","Front Door Wireless","signal_strength","dBm"
"select.living_room_event_select","select","Motion 1","living room Event Select","",""
"binary_sensor.living_room_ding","binary_sensor","off","living room Ding","occupancy",""
"camera.living_room_snapshot","camera","idle","living room Snapshot","",""
"select.living_room_snapshot_mode","select","Auto","living room Snapshot Mode","",""
"number.living_room_snapshot_interval","number","30","living room Snapshot Interval","",""
"button.living_room_take_snapshot","button","unknown","living room Take Snapshot","",""
"switch.living_room_motion_detection_2","switch","on","living room Motion Detection","",""
"number.living_room_motion_duration","number","180","living room Motion Duration","",""
"number.living_room_ding_duration","number","180","living room Ding Duration","",""
"sensor.living_room_info","sensor","2026-02-06T08:08:16+00:00","living room Info","timestamp",""
"sensor.living_room_wireless","sensor","unknown","living room Wireless","signal_strength","dBm"
"binary_sensor.great_room_ringcsm_motion","binary_sensor","off","great room ringcsm Motion","motion",""
"switch.great_room_ringcsm_live_stream","switch","off","great room ringcsm Live Stream","",""
"switch.great_room_ringcsm_event_stream","switch","off","great room ringcsm Event Stream","",""
"select.great_room_ringcsm_event_select","select","Motion 1","great room ringcsm Event Select","",""
"switch.great_room_ringcsm_siren","switch","off","great room ringcsm Siren","",""
"camera.great_room_ringcsm_snapshot","camera","idle","great room ringcsm Snapshot","",""
"select.great_room_ringcsm_snapshot_mode","select","Auto","great room ringcsm Snapshot Mode","",""
"number.great_room_ringcsm_snapshot_interval","number","30","great room ringcsm Snapshot Interval","",""
"button.great_room_ringcsm_take_snapshot","button","unknown","great room ringcsm Take Snapshot","",""
"switch.great_room_ringcsm_motion_detection","switch","on","great room ringcsm Motion Detection","",""
"number.great_room_ringcsm_motion_duration","number","180","great room ringcsm Motion Duration","",""
"sensor.great_room_ringcsm_info","sensor","2026-02-06T08:08:16+00:00","great room ringcsm Info","timestamp",""
"sensor.great_room_ringcsm_wireless","sensor","unknown","great room ringcsm Wireless","signal_strength","dBm"
"sensor.great_room_ringcsm_battery","sensor","unavailable","Battery","battery","%"
"binary_sensor.front_door_motion_4","binary_sensor","off","Front Door Motion","motion",""
"switch.front_door_live_stream_2","switch","off","Front Door Live Stream","",""
"switch.front_door_event_stream_2","switch","off","Front Door Event Stream","",""
"select.front_door_event_select_2","select","Motion 1","Front Door Event Select","",""
"binary_sensor.front_door_ding_2","binary_sensor","off","Front Door Ding","occupancy",""
"camera.front_door_snapshot_2","camera","idle","Front Door Snapshot","",""
"select.front_door_snapshot_mode_2","select","Auto","Front Door Snapshot Mode","",""
"number.front_door_snapshot_interval_2","number","600","Front Door Snapshot Interval","",""
"button.front_door_take_snapshot_2","button","unknown","Front Door Take Snapshot","",""
"switch.front_door_motion_detection_4","switch","on","Front Door Motion Detection","",""
"number.front_door_motion_duration_2","number","180","Front Door Motion Duration","",""
"number.front_door_ding_duration_2","number","180","Front Door Ding Duration","",""
"sensor.front_door_info_2","sensor","2026-02-06T05:42:51+00:00","Front Door Info","timestamp",""
"sensor.front_door_wireless_2","sensor","-60","Front Door Wireless","signal_strength","dBm"
