"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"binary_sensor.t_s_bose_home_speaker_300_connectivity","binary_sensor","on","T's Bose Home Speaker 300 Connectivity","connectivity",""
"notify.show_8_speak","notify","unavailable","Show 8 Speak","",""
"notify.family_dot_speak","notify","unknown","Family dot Speak","",""
"notify.t_s_echo_auto_speak","notify","unavailable","T's Echo Auto Speak","",""
"notify.kitchen_dot_speak","notify","unknown","Kitchen dot Speak","",""
"notify.great_room_show_speak","notify","unavailable","Great Room show Speak","",""
"notify.t_s_bose_home_speaker_300_speak","notify","unknown","T's Bose Home Speaker 300 Speak","",""
"notify.show_8_announce","notify","unavailable","Show 8 Announce","",""
"notify.family_dot_announce","notify","unknown","Family dot Announce","",""
"notify.t_s_echo_auto_announce","notify","unavailable","T's Echo Auto Announce","",""
"notify.kitchen_dot_announce","notify","unknown","Kitchen dot Announce","",""
"notify.great_room_show_announce","notify","unavailable","Great Room show Announce","",""
"notify.t_s_bose_home_speaker_300_announce","notify","unknown","T's Bose Home Speaker 300 Announce","",""
"sensor.kitchen_dot_illuminance","sensor","0.0","Kitchen dot Illuminance","illuminance","lx"
"sensor.show_8_next_alarm_5","sensor","unavailable","Show 8 Next alarm","timestamp",""
"sensor.family_dot_next_alarm_4","sensor","unavailable","Family dot Next alarm","timestamp",""
"sensor.t_s_echo_auto_next_alarm","sensor","unavailable","T's Echo Auto Next alarm","timestamp",""
"sensor.kitchen_dot_next_alarm_4","sensor","unavailable","Kitchen dot Next alarm","timestamp",""
"sensor.great_room_show_next_alarm_4","sensor","unavailable","Great Room show Next alarm","timestamp",""
"sensor.t_s_4th_fire_tv_next_alarm_5","sensor","unavailable","T's 4th Fire TV Next alarm","timestamp",""
"sensor.t_s_fire_tv_next_alarm_5","sensor","unavailable","T's Fire TV Next alarm","timestamp",""
"sensor.t_s_fire_blue_next_alarm_5","sensor","unavailable","T 's Fire blue Next alarm","timestamp",""
"sensor.t_s_bose_home_speaker_300_next_alarm_5","sensor","unavailable","T's Bose Home Speaker 300 Next alarm","timestamp",""
"sensor.show_8_next_reminder_5","sensor","unavailable","Show 8 Next reminder","timestamp",""
"sensor.family_dot_next_reminder_4","sensor","unavailable","Family dot Next reminder","timestamp",""
"sensor.t_s_echo_auto_next_reminder_5","sensor","unavailable","T's Echo Auto Next reminder","timestamp",""
"sensor.kitchen_dot_next_reminder_4","sensor","unavailable","Kitchen dot Next reminder","timestamp",""
"sensor.great_room_show_next_reminder_4","sensor","unavailable","Great Room show Next reminder","timestamp",""
"sensor.t_s_4th_fire_tv_next_reminder_5","sensor","unavailable","T's 4th Fire TV Next reminder","timestamp",""
"sensor.t_s_fire_tv_next_reminder_5","sensor","unavailable","T's Fire TV Next reminder","timestamp",""
"sensor.t_s_fire_blue_next_reminder_5","sensor","unavailable","T 's Fire blue Next reminder","timestamp",""
"sensor.t_s_bose_home_speaker_300_next_reminder_5","sensor","unavailable","T's Bose Home Speaker 300 Next reminder","timestamp",""
"sensor.show_8_next_timer_5","sensor","unavailable","Show 8 Next timer","timestamp",""
"sensor.family_dot_next_timer_4","sensor","unavailable","Family dot Next timer","timestamp",""
"sensor.t_s_echo_auto_next_timer","sensor","unavailable","T's Echo Auto Next timer","timestamp",""
"sensor.kitchen_dot_next_timer_4","sensor","unavailable","Kitchen dot Next timer","timestamp",""
"sensor.great_room_show_next_timer_4","sensor","unavailable","Great Room show Next timer","timestamp",""
"sensor.t_s_4th_fire_tv_next_timer_5","sensor","unavailable","T's 4th Fire TV Next timer","timestamp",""
"sensor.t_s_fire_tv_next_timer_5","sensor","unavailable","T's Fire TV Next timer","timestamp",""
"sensor.t_s_fire_blue_next_timer_5","sensor","unavailable","T 's Fire blue Next timer","timestamp",""
"sensor.t_s_bose_home_speaker_300_next_timer_5","sensor","unavailable","T's Bose Home Speaker 300 Next timer","timestamp",""
"switch.show_8_do_not_disturb","switch","unavailable","Show 8 Do not disturb","",""
"switch.family_dot_do_not_disturb","switch","off","Family dot Do not disturb","",""
"switch.t_s_echo_auto_do_not_disturb","switch","unavailable","T's Echo Auto Do not disturb","",""
"switch.kitchen_dot_do_not_disturb","switch","off","Kitchen dot Do not disturb","",""
"switch.great_room_show_do_not_disturb","switch","unavailable","Great Room show Do not disturb","",""
"switch.t_s_4th_fire_tv_do_not_disturb","switch","unavailable","T's 4th Fire TV Do not disturb","",""
"switch.t_s_fire_tv_do_not_disturb","switch","off","T's Fire TV Do not disturb","",""
"switch.t_s_2nd_fire_tv_do_not_disturb","switch","unavailable","T's 2nd Fire TV Do not disturb","",""
"switch.t_s_fire_blue_do_not_disturb","switch","unavailable","T 's Fire blue Do not disturb","",""
"switch.t_s_bose_home_speaker_300_do_not_disturb","switch","off","T's Bose Home Speaker 300 Do not disturb","",""
"automation.maintain_comfort_band_71_73degf","automation","on","Maintain Comfort Band 71–73°F","",""
"automation.hvac_fan_circulation_hourly","automation","on","HVAC Fan Circulation Hourly","",""
"automation.doorbell_front_door_popup_kitchen_tablet","automation","on","Doorbell Front Door Popup - Kitchen Tablet","",""
"automation.main_lights_master_on","automation","on","Main Lights Master On","",""
"automation.main_lights_master_off","automation","on","Main Lights Master Off","",""
"automation.hp_motion_detected","automation","on","HP Motion Detected","",""
"automation.hp_motion_cleared","automation","on","HP Motion Cleared","",""
"automation.doorbell_show_camera_on_kitchen_tablet_fully_kiosk","automation","on","Doorbell - Show Camera on Kitchen Tablet (Fully Kiosk)","",""
"automation.study_blinds_open_weekday_morning","automation","on","Study Blinds - Open Weekday Morning","",""
"automation.study_blinds_close_weekday_evening","automation","on","Study Blinds - Close Weekday Evening","",""
"media_player.spotify_paul_sowu","media_player","idle","Spotify Paul Sowu","",""
"todo.my_tasks","todo","2","TODO","",""
"todo.paul","todo","0","Paul","",""
"todo.tuella","todo","0","Tuella","",""
"todo.house_tasks","todo","0","House tasks","",""
"media_player.spotifyplus_paul_sowu","media_player","off","SpotifyPlus Paul Sowu","",""
"calendar.public","calendar","on","Public","",""
"calendar.holidays_in_united_states","calendar","off","Holidays in united states","",""
"calendar.haynessowu_gmail_com","calendar","off","Haynessowu@gmail.com","",""
"calendar.family","calendar","off","Calendar","",""
"calendar.sowu_paul_gmail_com","calendar","off","Sowu.paul@gmail.com","",""
"calendar.birthdays_2","calendar","off","Birthdays","",""
"calendar.augusta_eagles_varsity_boys_basketball","calendar","off","Augusta eagles varsity boys basketball","",""
"assist_satellite.vaca_ea80840db","assist_satellite","idle","Kitchen_VACA","",""
"binary_sensor.vaca_ea80840db_screen","binary_sensor","on","Kitchen_VACA Screen","",""
"binary_sensor.vaca_ea80840db_battery_charging","binary_sensor","on","Kitchen_VACA Battery charging","battery_charging",""
"binary_sensor.vaca_ea80840db_motion","binary_sensor","off","Kitchen_VACA Motion","motion",""
"button.vaca_ea80840db_wake","button","2026-02-17T17:54:17.219661+00:00","Kitchen_VACA Wake","",""
"button.vaca_ea80840db_refresh","button","2026-02-17T17:55:01.165156+00:00","Kitchen_VACA Refresh","",""
"button.vaca_ea80840db_sleep_screen","button","2026-02-17T17:59:51.837247+00:00","Kitchen_VACA Sleep screen","",""
"button.vaca_ea80840db_wake_screen","button","2026-02-17T18:15:29.406770+00:00","Kitchen_VACA Wake screen","",""
"select.vaca_ea80840db_assistant","select","Home Assistant Cloud 1","Kitchen_VACA Assistant","",""
"select.vaca_ea80840db_noise_suppression_level","select","off","Kitchen_VACA Noise suppression level","",""
"select.vaca_ea80840db_finished_speaking_detection","select","default","Kitchen_VACA Finished speaking detection","",""
"select.vaca_ea80840db_wake_word","select","Jeffery","Kitchen_VACA Wake word","",""
"select.vaca_ea80840db_wake_word_sound","select","ding","Kitchen_VACA Wake word sound","",""
"select.vaca_ea80840db_screen_timeout","select","30","Kitchen_VACA Screen timeout","",""
"switch.vaca_ea80840db_mute","switch","off","Kitchen_VACA Mute","",""
"switch.vaca_ea80840db_screen","switch","on","Kitchen_VACA Screen","",""
"switch.vaca_ea80840db_swipe_to_refresh","switch","off","Kitchen_VACA Swipe to refresh","",""
"switch.vaca_ea80840db_auto_brightness","switch","on","Kitchen_VACA Auto brightness","",""
"switch.vaca_ea80840db_screen_always_on","switch","off","Kitchen_VACA Screen always on","",""
"switch.vaca_ea80840db_dark_mode","switch","on","Kitchen_VACA Dark mode","",""
"switch.vaca_ea80840db_on_screen_diagnostics","switch","off","Kitchen_VACA On screen diagnostics","",""
"switch.vaca_ea80840db_continue_conversation","switch","on","Kitchen_VACA Continue conversation","",""
"switch.vaca_ea80840db_alarm","switch","off","Kitchen_VACA Alarm","",""
"switch.vaca_ea80840db_screen_on_with_wake_word","switch","on","Kitchen_VACA Screen on with wake word","",""
"switch.vaca_ea80840db_advanced_gain_control","switch","off","Kitchen_VACA Advanced gain control","",""
"switch.vaca_ea80840db_voice_enhancer","switch","off","Kitchen_VACA Voice enhancer","",""
"switch.vaca_ea80840db_screen_saver","switch","off","Kitchen_VACA Screen saver","",""
"switch.vaca_ea80840db_do_not_disturb","switch","off","Kitchen_VACA Do not disturb","",""
"switch.vaca_ea80840db_screen_on_with_bump","switch","on","Kitchen_VACA Screen on with bump","",""
"switch.vaca_ea80840db_motion_detection","switch","on","Kitchen_VACA Motion detection","",""
"switch.vaca_ea80840db_screen_on_with_motion","switch","on","Kitchen_VACA Screen on with motion","",""
"media_player.vaca_ea80840db_media_player","media_player","idle","Kitchen_VACA Media Player","speaker",""
"number.vaca_ea80840db_mic_gain","number","9","Kitchen_VACA Mic gain","",""
"number.vaca_ea80840db_voice_volume","number","10","Kitchen_VACA Voice volume","",""
"number.vaca_ea80840db_music_volume","number","5","Kitchen_VACA Music volume","",""
"number.vaca_ea80840db_ducking_volume","number","3","Kitchen_VACA Ducking volume","",""
"number.vaca_ea80840db_screen_brightness","number","50","Kitchen_VACA Screen brightness","",""
"number.vaca_ea80840db_wake_word_threshold","number","6","Kitchen_VACA Wake word threshold","",""
"number.vaca_ea80840db_zoom_level","number","0","Kitchen_VACA Zoom level","",""
"number.vaca_ea80840db_motion_detection_sensitivity","number","70.0","Kitchen_VACA Motion detection sensitivity","",""
"number.vaca_ea80840db_bump_sensitivity","number","8.0","Kitchen_VACA Bump sensitivity","",""
"sensor.vaca_ea80840db_stt","sensor","What's the time?","Kitchen_VACA STT","",""
"sensor.vaca_ea80840db_tts","sensor","It's currently 1:12 PM! 😊","Kitchen_VACA TTS","",""
"sensor.vaca_ea80840db_intent","sensor","It's currently 1:12 PM! 😊","Kitchen_VACA Intent","",""
"sensor.vaca_ea80840db_orientation","sensor","landscape","Kitchen_VACA Orientation","",""
"sensor.vaca_ea80840db_current_path","sensor","/command-center/lights","Kitchen_VACA Current path","",""
"sensor.vaca_ea80840db_app_version","sensor","0.9.2","Kitchen_VACA App version","",""
"sensor.vaca_ea80840db_battery","sensor","79","Kitchen_VACA Battery","battery","%"
"sensor.vaca_ea80840db_last_motion","sensor","2026-02-18T02:31:31+00:00","Kitchen_VACA Last motion","timestamp",""
"cover.blind_tilt_5b8c","cover","closed","Study Blinds","blind",""
"binary_sensor.blind_tilt_5b8c_calibration","binary_sensor","on","Blind Tilt 5B8C Calibration","",""
"sensor.blind_tilt_5b8c_battery","sensor","61","Blind Tilt 5B8C Battery","battery","%"
"sensor.blind_tilt_5b8c_light_level","sensor","1","Blind Tilt 5B8C Light level","",""
"light.dining_room_main_light","light","off","Dining Room Light","",""
"fan.dining_room_main_fan","fan","off","Dining Room Fan","",""
"media_player.living_room_tv","media_player","off","Great Room TV","",""
"button.hisense_l203x_8494_identify","button","unknown","Hisense L203X 8494 Identify","identify",""
"media_player.hisense_l203x_8494","media_player","playing","Hisense L203X 8494","tv",""
"switch.hisense_l203x_8494_mute","switch","off","Hisense L203X 8494 Mute","",""
"conversation.jeffery_ai","conversation","2026-02-17T18:12:30.162832+00:00","Jeffery Ai","",""
"binary_sensor.dj_wu_presence","binary_sensor","off","DJ Wu Presence","presence",""
"binary_sensor.living_room_motion","binary_sensor","unavailable","living room Motion","motion",""
"binary_sensor.living_room_motion_2","binary_sensor","unavailable","Living Room Motion","motion",""
"binary_sensor.dj_wu_s24_ultra_presence","binary_sensor","off","Dj Wu S24 Ultra Presence","presence",""
"binary_sensor.range_child_lock","binary_sensor","off","Range Child lock","",""
"binary_sensor.range_remote_control","binary_sensor","off","Range Remote control","",""
"binary_sensor.range_door","binary_sensor","off","Range Door","opening",""
"binary_sensor.dryer_wrinkle_prevent_active","binary_sensor","off","Dryer Wrinkle prevent active","",""
"binary_sensor.dryer_child_lock","binary_sensor","off","Dryer Child lock","",""
"binary_sensor.dryer_remote_control","binary_sensor","off","Dryer Remote control","",""
"binary_sensor.dryer_power","binary_sensor","off","Dryer Power","power",""
"binary_sensor.front_door_motion_2","binary_sensor","off","Front Door Motion","motion",""
"binary_sensor.front_door_motion","binary_sensor","off","Front Door Motion","motion",""
"button.range_stop","button","2025-11-25T21:18:54.069556+00:00","Range Stop","",""
"event.living_room_main","event","unavailable","living room main","button",""
"event.front_door_main","event","2026-02-17T17:58:24.323+00:00","Front Door main","button",""
"event.front_door_main_2","event","2026-02-15T00:46:37.618+00:00","Front Door main","button",""
"light.master_bedroom_switch_led","light","unavailable","Master Bedroom switch_led","",""
"light.living_room_fan_light_switch_led","light","off","living room fan & light switch_led","",""
"light.m_bedroom_fan_switch_led","light","unavailable","M bedroom fan switch_led","",""
"select.dryer","select","stop","Dryer","",""
"select.range_lamp","select","off","Range Lamp","",""
"sensor.living_room_battery_2","sensor","unavailable","living room Battery","battery","%"
"sensor.living_room_battery_3","sensor","unavailable","Living Room Battery","battery","%"
"sensor.range_operating_state","sensor","ready","Range Operating state","enum",""
"sensor.range_oven_mode","sensor","others","Range Oven mode","enum",""
"sensor.range_machine_state","sensor","ready","Range Machine state","enum",""
"sensor.range_job_state","sensor","ready","Range Job state","enum",""
"sensor.range_completion_time","sensor","2026-02-17T01:03:56+00:00","Range Completion time","timestamp",""
"sensor.range_setpoint","sensor","unknown","Range Setpoint","temperature","°F"
"sensor.range_temperature","sensor","175","Range Temperature","temperature","°F"
"sensor.dryer_machine_state","sensor","stop","Dryer Machine state","enum",""
"sensor.dryer_job_state","sensor","none","Dryer Job state","enum",""
"sensor.dryer_completion_time","sensor","2026-02-17T19:01:57+00:00","Dryer Completion time","timestamp",""
"sensor.dryer_energy","sensor","137.8","Dryer Energy","energy","kWh"
"sensor.dryer_power","sensor","0","Dryer Power","power","W"
"sensor.dryer_energy_difference","sensor","0.0","Dryer Energy difference","energy","kWh"
"sensor.dryer_power_energy","sensor","0.0","Dryer Power energy","energy","kWh"
"sensor.dryer_energy_saved","sensor","0.0","Dryer Energy saved","energy","kWh"
"sensor.front_door_battery_2","sensor","100","Front Door Battery","battery","%"
"switch.dryer_wrinkle_prevent","switch","off","Dryer Wrinkle prevent","",""
"switch.living_room_fan_light","switch","off","Living Room Light","",""
"switch.m_bedroom_fan","switch","unavailable","Master Bedroom Fan Switch","",""
"switch.master_bedroom","switch","unavailable","Master Bedroom Switch","",""
"button.lumi_lumi_weather_identify","button","unknown","Temp – Master Wing Identify","identify",""
"button.temp_bedroom_wing_identify","button","unknown","Temp – Living room Wing Identify","identify",""
"button.temp_bedroom_wing_identify_2","button","unknown","Temp – Bedroom Wing Identify","identify",""
"button.master_hallway_identify","button","unknown","Master Hallway Identify","identify",""
"select.master_hallway_start_up_behavior","select","Off","Master Hallway Start-up behavior","",""
"sensor.lumi_lumi_weather_lqi","sensor","87","Temp – Master Wing LQI","",""
"sensor.lumi_lumi_weather_battery","sensor","62.5","Temp – Master Wing Battery","battery","%"
"sensor.lumi_lumi_weather_temperature","sensor","75.074","Master Bedroom temp sensor","temperature","°F"
"sensor.lumi_lumi_weather_pressure","sensor","14.6488121336256","Temp – Master Wing Pressure","pressure","psi"
"sensor.lumi_lumi_weather_humidity","sensor","41.25","Temp – Master Wing Humidity","humidity","%"
"sensor.temp_bedroom_wing_battery","sensor","59.0","Temp – Living room Wing Battery","battery","%"
"sensor.temp_bedroom_wing_temperature","sensor","74.354","Galley Trmp sensor","temperature","°F"
"sensor.temp_bedroom_wing_pressure","sensor","14.6343083592359","Temp – Living room Wing Pressure","pressure","psi"
"sensor.temp_bedroom_wing_humidity","sensor","38.6","Temp – Living room Wing Humidity","humidity","%"
"sensor.temp_bedroom_wing_battery_2","sensor","66.0","Temp – Bedroom Wing Battery","battery","%"
"sensor.temp_bedroom_wing_temperature_2","sensor","77.522","Blue room temp sensor","temperature","°F"
"sensor.temp_bedroom_wing_pressure_2","sensor","14.649682360089","Temp – Bedroom Wing Pressure","pressure","psi"
"sensor.temp_bedroom_wing_humidity_2","sensor","38.87","Temp – Bedroom Wing Humidity","humidity","%"
"sensor.master_hallway_battery","sensor","unknown","Master Hallway Battery","battery","%"
"switch.master_hallway","switch","off","Master Hallway Light","",""
"update.master_hallway_firmware","update","off","Master Hallway Firmware","firmware",""
"sensor.sun_solar_rising","sensor","unavailable","Solar rising","",""
"calendar.webcal_teamer_net_teams_111814298_23_24_daegu_middle_high_school_football_events_subscription_ics_f7fe22","calendar","unavailable","Webcal://teamer.net/teams/111814298-23-24-daegu-middle-high-school-football/events/subscription.ics?f7fe22","",""
"calendar.thesowus_gmail_com","calendar","unavailable","Thesowus@gmail.com","",""
"calendar.birthdays","calendar","unavailable","Birthdays","",""
"climate.thermostat","climate","heat","Thermostat","",""
"sensor.thermostat_temperature","sensor","74.0","THERMOSTAT Temperature","temperature","°F"
"button.hubspace_api_thesowus_gmail_com_generate_debug","button","unavailable","Generate Debug","",""
"button.hubspace_api_thesowus_gmail_com_generate_raw","button","unavailable","Generate Raw","",""
"sensor.hallway_wifi_rssi","sensor","unavailable","wifi-rssi","signal_strength","dB"
"sensor.kitchen_light_wifi_rssi","sensor","unavailable","wifi-rssi","signal_strength","dB"
"sensor.outside_wifi_rssi","sensor","unavailable","wifi-rssi","signal_strength","dB"
"switch.hallway_switch","switch","unavailable","Hallway Light","",""
"switch.kitchen_light_switch","switch","unavailable","Kitchen Light Switch","",""
"switch.outside_switch","switch","unavailable","Outside Light","",""
"automation.maintain_comfort_band_74_76degf","automation","unavailable","Maintain Comfort Band 74-76°F","",""
"automation.maintain_comfort_band_73_75degf","automation","unavailable","Maintain Comfort Band 73–75°F","",""
"sensor.browser_mod_f140f9b1_ffb74a1c_browser_battery","sensor","unavailable","Browser battery","battery","%"
"binary_sensor.browser_mod_f140f9b1_ffb74a1c_browser_charging","binary_sensor","unavailable","Browser charging","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_b98c9d45_1274b170_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_b98c9d45_1274b170_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_b98c9d45_1274b170_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.browser_mod_b98c9d45_1274b170","binary_sensor","unavailable","","motion",""
"light.browser_mod_b98c9d45_1274b170_screen","light","unavailable","Screen","",""
"media_player.browser_mod_b98c9d45_1274b170","media_player","unavailable","","",""
"sensor.browser_mod_b98c9d45_1274b170_panel","sensor","unavailable","Panel","",""
"camera.browser_mod_b98c9d45_1274b170","camera","unavailable","","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_b42104cc_e264fd7f_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_b42104cc_e264fd7f_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_b42104cc_e264fd7f_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.browser_mod_b42104cc_e264fd7f","binary_sensor","unavailable","","motion",""
"light.browser_mod_b42104cc_e264fd7f_screen","light","unavailable","Screen","",""
"media_player.browser_mod_b42104cc_e264fd7f","media_player","unavailable","","",""
"sensor.browser_mod_b42104cc_e264fd7f_panel","sensor","unavailable","Panel","",""
"sensor.hp_browser_id","sensor","unavailable","HP Browser ID","",""
"light.hp_screen","light","unavailable","HP Screen","",""
"sensor.hp_panel","sensor","unavailable","HP Panel","",""
"binary_sensor.hp","binary_sensor","unavailable","HP","motion",""
"sensor.hp_browser_visibility","sensor","unavailable","HP Browser visibility","",""
"sensor.hp_browser_width","sensor","unavailable","HP Browser width","","px"
"sensor.hp_browser_useragent","sensor","unavailable","HP Browser userAgent","",""
"camera.hp","camera","unavailable","HP","",""
"media_player.hp","media_player","unavailable","HP","",""
"sensor.hp_browser_user","sensor","unavailable","HP Browser user","",""
"sensor.hp_browser_path","sensor","unavailable","HP Browser path","",""
"sensor.hp_browser_height","sensor","unavailable","HP Browser height","","px"
"binary_sensor.hp_browser_fullykiosk","binary_sensor","unavailable","HP Browser FullyKiosk","",""
"binary_sensor.hp_browser_dark_mode","binary_sensor","unavailable","HP Browser dark mode","",""
"sensor.hp_browser_battery","sensor","unavailable","HP Browser battery","battery","%"
"binary_sensor.hp_browser_charging","binary_sensor","unavailable","HP Browser charging","",""
"device_tracker.rckf153721e45f7f14_3d58","device_tracker","unavailable","","",""
"sensor.rckf153721e45f7f14_3d58_signal_strength","sensor","unavailable","Signal strength","signal_strength","dBm"
"sensor.rckf153721e45f7f14_3d58_power","sensor","unavailable","Power","signal_strength","dBm"
"sensor.rckf153721e45f7f14_3d58_estimated_distance","sensor","unavailable","Estimated distance","distance","ft"
"sensor.rckf153721e45f7f14_3d58_vendor","sensor","unavailable","Vendor","",""
"binary_sensor.front_door_motion_3","binary_sensor","off","Front Door Motion","motion",""
"binary_sensor.front_door_ding","binary_sensor","off","Front Door Ding","occupancy",""
"switch.front_door_live_stream","switch","off","Front Door Live Stream","",""
"switch.front_door_motion_detection_3","switch","on","Front Door Motion Detection","",""
"switch.front_door_event_stream","switch","off","Front Door Event Stream","",""
"select.front_door_event_select","select","Motion 1","Front Door Event Select","",""
"select.front_door_snapshot_mode","select","Auto","Front Door Snapshot Mode","",""
"camera.front_door_snapshot","camera","idle","Front Door Snapshot","",""
"number.front_door_snapshot_interval","number","30","Front Door Snapshot Interval","",""
"number.front_door_motion_duration","number","180","Front Door Motion Duration","",""
"button.front_door_take_snapshot","button","unknown","Front Door Take Snapshot","",""
"number.front_door_ding_duration","number","180","Front Door Ding Duration","",""
"binary_sensor.living_room_motion_3","binary_sensor","off","living room Motion","motion",""
"switch.living_room_live_stream","switch","off","living room Live Stream","",""
"sensor.front_door_info","sensor","2026-02-17T23:41:59+00:00","Front Door Info","timestamp",""
"switch.living_room_event_stream","switch","off","living room Event Stream","",""
"sensor.front_door_wireless","sensor","-48","Front Door Wireless","signal_strength","dBm"
"select.living_room_event_select","select","Motion 1","living room Event Select","",""
"binary_sensor.living_room_ding","binary_sensor","off","living room Ding","occupancy",""
"camera.living_room_snapshot","camera","idle","living room Snapshot","",""
"select.living_room_snapshot_mode","select","Auto","living room Snapshot Mode","",""
"number.living_room_snapshot_interval","number","30","living room Snapshot Interval","",""
"button.living_room_take_snapshot","button","unknown","living room Take Snapshot","",""
"switch.living_room_motion_detection_2","switch","on","living room Motion Detection","",""
"number.living_room_motion_duration","number","180","living room Motion Duration","",""
"number.living_room_ding_duration","number","180","living room Ding Duration","",""
"sensor.living_room_info","sensor","2026-02-18T08:06:15+00:00","living room Info","timestamp",""
"sensor.living_room_wireless","sensor","unknown","living room Wireless","signal_strength","dBm"
"binary_sensor.great_room_ringcsm_motion","binary_sensor","off","great room ringcsm Motion","motion",""
"switch.great_room_ringcsm_live_stream","switch","off","great room ringcsm Live Stream","",""
"switch.great_room_ringcsm_event_stream","switch","off","great room ringcsm Event Stream","",""
"select.great_room_ringcsm_event_select","select","Motion 1","great room ringcsm Event Select","",""
"switch.great_room_ringcsm_siren","switch","off","great room ringcsm Siren","",""
"camera.great_room_ringcsm_snapshot","camera","idle","great room ringcsm Snapshot","",""
"select.great_room_ringcsm_snapshot_mode","select","Auto","great room ringcsm Snapshot Mode","",""
"number.great_room_ringcsm_snapshot_interval","number","30","great room ringcsm Snapshot Interval","",""
"button.great_room_ringcsm_take_snapshot","button","unknown","great room ringcsm Take Snapshot","",""
"switch.great_room_ringcsm_motion_detection","switch","on","great room ringcsm Motion Detection","",""
"number.great_room_ringcsm_motion_duration","number","180","great room ringcsm Motion Duration","",""
"sensor.great_room_ringcsm_info","sensor","2026-02-18T08:06:15+00:00","great room ringcsm Info","timestamp",""
"sensor.great_room_ringcsm_wireless","sensor","unknown","great room ringcsm Wireless","signal_strength","dBm"
"sensor.great_room_ringcsm_battery","sensor","unavailable","Battery","battery","%"
"binary_sensor.front_door_motion_4","binary_sensor","off","Front Door Motion","motion",""
"switch.front_door_live_stream_2","switch","off","Front Door Live Stream","",""
"switch.front_door_event_stream_2","switch","off","Front Door Event Stream","",""
"select.front_door_event_select_2","select","Motion 1","Front Door Event Select","",""
"binary_sensor.front_door_ding_2","binary_sensor","off","Front Door Ding","occupancy",""
"camera.front_door_snapshot_2","camera","idle","Front Door Snapshot","",""
"select.front_door_snapshot_mode_2","select","Auto","Front Door Snapshot Mode","",""
"number.front_door_snapshot_interval_2","number","600","Front Door Snapshot Interval","",""
"button.front_door_take_snapshot_2","button","unknown","Front Door Take Snapshot","",""
"switch.front_door_motion_detection_4","switch","on","Front Door Motion Detection","",""
"number.front_door_motion_duration_2","number","180","Front Door Motion Duration","",""
"number.front_door_ding_duration_2","number","180","Front Door Ding Duration","",""
"sensor.front_door_info_2","sensor","2026-02-18T07:13:42+00:00","Front Door Info","timestamp",""
"sensor.front_door_wireless_2","sensor","-52","Front Door Wireless","signal_strength","dBm"
"sensor.front_door_battery_4","sensor","100","Front Door Battery","battery","%"
"sensor.show8_browser_mod_browser_id","sensor","unavailable","Browser ID","",""
"sensor.show8_browser_mod_browser_path","sensor","unavailable","Browser path","",""
"sensor.show8_browser_mod_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.show8_browser_mod_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.show8_browser_mod_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.show8_browser_mod_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.show8_browser_mod_browser_width","sensor","unavailable","Browser width","","px"
"sensor.show8_browser_mod_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.show8_browser_mod_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.show8_browser_mod","binary_sensor","unavailable","","motion",""
"light.show8_browser_mod_screen","light","unavailable","Screen","",""
"media_player.show8_browser_mod","media_player","unavailable","","",""
"sensor.show8_browser_mod_panel","sensor","unavailable","Panel","",""
"camera.show8_browser_mod","camera","unavailable","","",""
